site,calls,kind,bits,dynamic,per_call,frac_bits,on_grid,max_abs_in,max_abs_out,worst_grid_err_lsb,saturated_elems,total_elems,float32_exact,worst_bits_needed,saturated_pct
backbone.proc_memory_blocks.0.latent_attentions.0.softmax.in,40,fx16,16,False,False,8,True,60.118080139160156,60.1171875,0.0,0,96844800,True,14.909705611215573,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.softmax.out,40,fx16,16,False,False,14,True,1.0,1.0,0.0,0,96844800,True,15.0,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_att.in,40,fx16,24,False,False,9,True,48523.60546875,16384.0,0.0,4786,31948800,True,24.0,0.014980218349358974
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_att.centered,40,fx16,24,False,False,9,True,18925.1875,16384.0,0.0,2390,31948800,True,24.0,0.007480719150641026
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_att.hat,40,fx16,16,False,False,12,True,5.080046653747559,5.080078125,0.0,0,31948800,True,15.34485068394299,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_att.out,40,fx16,16,False,False,12,True,4.91977596282959,4.919677734375,0.0,0,31948800,True,15.29856381429491,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.gelu1.in,40,fx16,16,False,False,12,True,5.136416912078857,5.136474609375,0.0,0,31948800,True,15.360778513394182,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.gelu1.out,40,fx16,16,False,False,12,True,5.136474132537842,5.136474609375,0.0,0,31948800,True,15.360778513394182,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_2.in,40,fx16,24,False,False,20,True,5.136474609375,5.136474609375,0.0,0,31948800,True,23.360778513394184,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_2.centered,40,fx16,24,False,False,20,True,4.902002334594727,4.902002334594727,0.0,0,31948800,True,23.29337117129317,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_2.hat,40,fx16,16,False,False,11,True,7.524417877197266,7.5244140625,0.0,0,31948800,True,14.911579241402148,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_2.out,40,fx16,16,False,False,11,True,7.828951358795166,7.8291015625,0.0,0,31948800,True,14.968846758896294,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.gelu2.in,40,fx16,16,False,False,12,True,5.252711772918701,5.252685546875,0.0,0,31948800,True,15.393055219835672,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.gelu2.out,40,fx16,16,False,False,12,True,5.252685070037842,5.252685546875,0.0,0,31948800,True,15.393055219835672,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_x.in,40,fx16,24,False,False,9,True,48522.66796875,16384.0,0.0,4785,31948800,True,24.0,0.014977088341346156
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_x.centered,40,fx16,24,False,False,9,True,18925.203125,16384.0,0.0,2390,31948800,True,24.0,0.007480719150641026
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_x.hat,40,fx16,16,False,False,12,True,4.761735916137695,4.76171875,0.0,0,31948800,True,15.251482410620213,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_x.out,40,fx16,16,False,False,12,True,4.683035850524902,4.68310546875,0.0,0,31948800,True,15.227465529501677,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_1.in,40,fx16,24,False,False,9,True,48522.66796875,16384.0,0.0,4785,31948800,True,24.0,0.014977088341346156
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_1.centered,40,fx16,24,False,False,9,True,18925.203125,16384.0,0.0,2390,31948800,True,24.0,0.007480719150641026
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_1.hat,40,fx16,16,False,False,12,True,4.761735916137695,4.76171875,0.0,0,31948800,True,15.251482410620213,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_1.out,40,fx16,16,False,False,12,True,5.21873664855957,5.21875,0.0,0,31948800,True,15.383704292474052,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.softmax.in,40,fx16,16,False,False,8,True,56.91593933105469,56.9140625,0.0,0,96844800,True,14.830713256951874,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.softmax.out,40,fx16,16,False,False,14,True,1.0,1.0,0.0,0,96844800,True,15.0,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_att.in,40,fx16,24,False,False,9,True,48522.2578125,16384.0,0.0,4785,31948800,True,24.0,0.014977088341346156
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_att.centered,40,fx16,24,False,False,9,True,18925.25390625,16384.0,0.0,2390,31948800,True,24.0,0.007480719150641026
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_att.hat,40,fx16,16,False,False,12,True,4.682102680206299,4.68212890625,0.0,0,31948800,True,15.227164654622403,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_att.out,40,fx16,16,False,False,12,True,4.65716028213501,4.6572265625,0.0,0,31948800,True,15.219471067394357,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.gelu1.in,40,fx16,16,False,False,12,True,5.579823970794678,5.579833984375,0.0,0,31948800,True,15.480222198491397,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.gelu1.out,40,fx16,16,False,False,12,True,5.39794921875,5.39794921875,0.0,0,31948800,True,15.432411404703588,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_2.in,40,fx16,24,False,False,20,True,5.39794921875,5.39794921875,0.0,0,31948800,True,23.43241140470359,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_2.centered,40,fx16,24,False,False,20,True,5.156589508056641,5.156589508056641,0.0,0,31948800,True,23.366417203911748,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_2.hat,40,fx16,16,False,False,11,True,8.650274276733398,8.650390625,0.0,0,31948800,True,15.112765281885316,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_2.out,40,fx16,16,False,False,11,True,9.064970016479492,9.06494140625,0.0,0,31948800,True,15.180297694742103,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.gelu2.in,40,fx16,16,False,False,12,True,5.79148006439209,5.79150390625,0.0,0,31948800,True,15.53393802806932,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.gelu2.out,40,fx16,16,False,False,12,True,5.281981945037842,5.281982421875,0.0,0,31948800,True,15.401079500309253,0.0
backbone.proc_embs_block.layer_norm.in,2,fx16,24,False,False,6,True,242606.6875,131072.0,0.0,214,1597440,True,24.0,0.013396434294871796
backbone.proc_embs_block.layer_norm.centered,2,fx16,24,False,False,6,True,141394.859375,131072.0,0.0,104,1597440,True,24.0,0.006510416666666667
backbone.proc_embs_block.layer_norm.hat,2,fx16,16,False,False,12,True,4.414161205291748,4.4140625,0.0,0,1597440,True,15.14210705730255,0.0
backbone.proc_embs_block.layer_norm.out,2,fx16,16,False,False,12,True,4.603173732757568,4.603271484375,0.0,0,1597440,True,15.202659530029026,0.0
backbone.proc_embs_block.relu.in,2,int8,16,False,False,,True,8.190189361572266,8.179229736328125,0.0,0,1597440,True,7.94251450533924,0.0
models_clf.0.relu.in,2,int8,16,False,False,,True,13.92626953125,13.975753784179688,0.0,0,16640,True,7.930737337562887,0.0
models_clf.0.log_softmax.in,2,fx16,16,False,False,10,True,21.78618812561035,21.7861328125,0.0,0,1300,True,15.445338225835457,0.0
